# LAMMPS data file written by OVITO Basic 3.4.4
1440 atoms
2 atom types
-30 30 xlo xhi
-30 30 ylo yhi
 0 47.43 zlo zhi

# 1  O
# 2  Ti

 Masses

 1 15.999400 # O
 2 47.867001 # Ti
 
Atoms  # full

118 1 1 -1.098 -5.342 7.995 2.77
119 1 1 -1.098 -6.799 6.799 4.345
120 1 2 2.196 -5.342 7.995 4.743
121 1 1 -1.098 -4.293 6.425 5.141
122 1 1 -1.098 -6.385 9.557 5.141
123 1 1 -1.098 -5.342 7.995 6.716
124 1 2 2.196 -4.293 6.425 7.114
125 1 2 2.196 -6.391 9.565 7.114
126 1 1 -1.098 -5.464 5.464 7.513
127 1 1 -1.098 -8.134 8.134 7.513
128 1 1 -1.098 -4.293 6.425 9.088
129 1 1 -1.098 -6.391 9.565 9.088
130 1 2 2.196 -5.464 5.464 9.486
131 1 2 2.196 -8.134 8.134 9.486
132 1 2 2.196 -7.139 2.957 0.0
133 1 2 2.196 -10.628 4.402 0.0
134 1 1 -1.098 -8.884 3.68 0.398
135 1 1 -1.098 -7.139 2.957 1.973
136 1 1 -1.098 -10.628 4.402 1.973
137 1 2 2.196 -8.884 3.68 2.372
138 1 1 -1.098 -7.995 5.342 2.77
139 1 1 -1.098 -8.884 3.68 4.345
140 1 2 2.196 -7.995 5.342 4.743
141 1 1 -1.098 -6.425 4.293 5.141
142 1 1 -1.098 -9.557 6.385 5.141
143 1 1 -1.098 -7.995 5.342 6.716
144 1 2 2.196 -6.425 4.293 7.114
145 1 2 2.196 -9.565 6.391 7.114
146 1 1 -1.098 -7.139 2.957 7.513
147 1 1 -1.098 -10.628 4.402 7.513
148 1 1 -1.098 -6.425 4.293 9.088
149 1 1 -1.098 -9.565 6.391 9.088
150 1 2 2.196 -7.139 2.957 9.486
151 1 2 2.196 -10.628 4.402 9.486
152 1 2 2.196 -7.728 0.0 0.0
153 1 2 2.196 -11.504 0.0 0.0
154 1 1 -1.098 -9.616 0.0 0.398
155 1 1 -1.098 -7.728 0.0 1.973
156 1 1 -1.098 -11.504 0.0 1.973
157 1 2 2.196 -9.616 0.0 2.372
158 1 1 -1.098 -9.431 1.876 2.77
159 1 1 -1.098 -9.616 0.0 4.345
160 1 2 2.196 -9.431 1.876 4.743
161 1 1 -1.098 -7.579 1.508 5.141
162 1 1 -1.098 -11.273 2.242 5.141
163 1 1 -1.098 -9.431 1.876 6.716
164 1 2 2.196 -7.579 1.508 7.114
165 1 2 2.196 -11.282 2.244 7.114
166 1 1 -1.098 -7.728 0.0 7.513
167 1 1 -1.098 -11.504 0.0 7.513
168 1 1 -1.098 -7.579 1.508 9.088
169 1 1 -1.098 -11.282 2.244 9.088
170 1 2 2.196 -7.728 0.0 9.486
171 1 2 2.196 -11.504 0.0 9.486
172 1 2 2.196 -7.139 -2.957 0.0
173 1 2 2.196 -10.628 -4.402 0.0
174 1 1 -1.098 -8.884 -3.68 0.398
175 1 1 -1.098 -7.139 -2.957 1.973
176 1 1 -1.098 -10.628 -4.402 1.973
177 1 2 2.196 -8.884 -3.68 2.372
178 1 1 -1.098 -9.431 -1.876 2.77
179 1 1 -1.098 -8.884 -3.68 4.345
180 1 2 2.196 -9.431 -1.876 4.743
181 1 1 -1.098 -7.579 -1.508 5.141
182 1 1 -1.098 -11.273 -2.242 5.141
183 1 1 -1.098 -9.431 -1.876 6.716
184 1 2 2.196 -7.579 -1.508 7.114
185 1 2 2.196 -11.282 -2.244 7.114
186 1 1 -1.098 -7.139 -2.957 7.513
187 1 1 -1.098 -10.628 -4.402 7.513
188 1 1 -1.098 -7.579 -1.508 9.088
189 1 1 -1.098 -11.282 -2.244 9.088
190 1 2 2.196 -7.139 -2.957 9.486
191 1 2 2.196 -10.628 -4.402 9.486
192 1 2 2.196 -5.464 -5.464 0.0
193 1 2 2.196 -8.134 -8.134 0.0
194 1 1 -1.098 -6.799 -6.799 0.398
195 1 1 -1.098 -5.464 -5.464 1.973
196 1 1 -1.098 -8.134 -8.134 1.973
197 1 2 2.196 -6.799 -6.799 2.372
198 1 1 -1.098 -7.995 -5.342 2.77
199 1 1 -1.098 -6.799 -6.799 4.345
200 1 2 2.196 -7.995 -5.342 4.743
201 1 1 -1.098 -6.425 -4.293 5.141
202 1 1 -1.098 -9.557 -6.385 5.141
203 1 1 -1.098 -7.995 -5.342 6.716
204 1 2 2.196 -6.425 -4.293 7.114
205 1 2 2.196 -9.565 -6.391 7.114
206 1 1 -1.098 -5.464 -5.464 7.513
207 1 1 -1.098 -8.134 -8.134 7.513
208 1 1 -1.098 -6.425 -4.293 9.088
209 1 1 -1.098 -9.565 -6.391 9.088
210 1 2 2.196 -5.464 -5.464 9.486
211 1 2 2.196 -8.134 -8.134 9.486
212 1 2 2.196 -2.957 -7.139 0.0
213 1 2 2.196 -4.402 -10.628 0.0
214 1 1 -1.098 -3.68 -8.884 0.398
215 1 1 -1.098 -2.957 -7.139 1.973
216 1 1 -1.098 -4.402 -10.628 1.973
217 1 2 2.196 -3.68 -8.884 2.372
218 1 1 -1.098 -5.342 -7.995 2.77
219 1 1 -1.098 -3.68 -8.884 4.345
220 1 2 2.196 -5.342 -7.995 4.743
221 1 1 -1.098 -4.293 -6.425 5.141
222 1 1 -1.098 -6.385 -9.557 5.141
223 1 1 -1.098 -5.342 -7.995 6.716
224 1 2 2.196 -4.293 -6.425 7.114
225 1 2 2.196 -6.391 -9.565 7.114
226 1 1 -1.098 -2.957 -7.139 7.513
227 1 1 -1.098 -4.402 -10.628 7.513
228 1 1 -1.098 -4.293 -6.425 9.088
229 1 1 -1.098 -6.391 -9.565 9.088
230 1 2 2.196 -2.957 -7.139 9.486
231 1 2 2.196 -4.402 -10.628 9.486
232 1 2 2.196 0.0 -7.728 0.0
233 1 2 2.196 0.0 -11.504 0.0
234 1 1 -1.098 0.0 -9.616 0.398
235 1 1 -1.098 0.0 -7.728 1.973
236 1 1 -1.098 0.0 -11.504 1.973
237 1 2 2.196 0.0 -9.616 2.372
238 1 1 -1.098 -1.876 -9.431 2.77
239 1 1 -1.098 0.0 -9.616 4.345
240 1 2 2.196 -1.876 -9.431 4.743
241 1 1 -1.098 -1.508 -7.579 5.141
242 1 1 -1.098 -2.242 -11.273 5.141
243 1 1 -1.098 -1.876 -9.431 6.716
244 1 2 2.196 -1.508 -7.579 7.114
245 1 2 2.196 -2.244 -11.282 7.114
246 1 1 -1.098 0.0 -7.728 7.513
247 1 1 -1.098 0.0 -11.504 7.513
248 1 1 -1.098 -1.508 -7.579 9.088
249 1 1 -1.098 -2.244 -11.282 9.088
250 1 2 2.196 0.0 -7.728 9.486
251 1 2 2.196 0.0 -11.504 9.486
252 1 2 2.196 2.957 -7.139 0.0
253 1 2 2.196 4.402 -10.628 0.0
254 1 1 -1.098 3.68 -8.884 0.398
255 1 1 -1.098 2.957 -7.139 1.973
256 1 1 -1.098 4.402 -10.628 1.973
257 1 2 2.196 3.68 -8.884 2.372
258 1 1 -1.098 1.876 -9.431 2.77
259 1 1 -1.098 3.68 -8.884 4.345
260 1 2 2.196 1.876 -9.431 4.743
261 1 1 -1.098 1.508 -7.579 5.141
262 1 1 -1.098 2.242 -11.273 5.141
263 1 1 -1.098 1.876 -9.431 6.716
264 1 2 2.196 1.508 -7.579 7.114
265 1 2 2.196 2.244 -11.282 7.114
266 1 1 -1.098 2.957 -7.139 7.513
267 1 1 -1.098 4.402 -10.628 7.513
268 1 1 -1.098 1.508 -7.579 9.088
269 1 1 -1.098 2.244 -11.282 9.088
270 1 2 2.196 2.957 -7.139 9.486
271 1 2 2.196 4.402 -10.628 9.486
272 1 2 2.196 5.464 -5.464 0.0
273 1 2 2.196 8.134 -8.134 0.0
274 1 1 -1.098 6.799 -6.799 0.398
275 1 1 -1.098 5.464 -5.464 1.973
276 1 1 -1.098 8.134 -8.134 1.973
277 1 2 2.196 6.799 -6.799 2.372
278 1 1 -1.098 5.342 -7.995 2.77
279 1 1 -1.098 6.799 -6.799 4.345
280 1 2 2.196 5.342 -7.995 4.743
281 1 1 -1.098 4.293 -6.425 5.141
282 1 1 -1.098 6.385 -9.557 5.141
283 1 1 -1.098 5.342 -7.995 6.716
284 1 2 2.196 4.293 -6.425 7.114
285 1 2 2.196 6.391 -9.565 7.114
286 1 1 -1.098 5.464 -5.464 7.513
287 1 1 -1.098 8.134 -8.134 7.513
288 1 1 -1.098 4.293 -6.425 9.088
289 1 1 -1.098 6.391 -9.565 9.088
290 1 2 2.196 5.464 -5.464 9.486
291 1 2 2.196 8.134 -8.134 9.486
292 1 2 2.196 7.139 -2.957 0.0
293 1 2 2.196 10.628 -4.402 0.0
294 1 1 -1.098 8.884 -3.68 0.398
295 1 1 -1.098 7.139 -2.957 1.973
296 1 1 -1.098 10.628 -4.402 1.973
297 1 2 2.196 8.884 -3.68 2.372
298 1 1 -1.098 7.995 -5.342 2.77
299 1 1 -1.098 8.884 -3.68 4.345
300 1 2 2.196 7.995 -5.342 4.743
301 1 1 -1.098 6.425 -4.293 5.141
302 1 1 -1.098 9.557 -6.385 5.141
303 1 1 -1.098 7.995 -5.342 6.716
304 1 2 2.196 6.425 -4.293 7.114
305 1 2 2.196 9.565 -6.391 7.114
306 1 1 -1.098 7.139 -2.957 7.513
307 1 1 -1.098 10.628 -4.402 7.513
308 1 1 -1.098 6.425 -4.293 9.088
309 1 1 -1.098 9.565 -6.391 9.088
310 1 2 2.196 7.139 -2.957 9.486
311 1 2 2.196 10.628 -4.402 9.486
312 1 1 -1.098 9.431 -1.876 2.77
313 1 2 2.196 9.431 -1.876 4.743
314 1 1 -1.098 7.579 -1.508 5.141
315 1 1 -1.098 11.273 -2.242 5.141
316 1 1 -1.098 9.431 -1.876 6.716
317 1 2 2.196 7.579 -1.508 7.114
318 1 2 2.196 11.282 -2.244 7.114
319 1 1 -1.098 7.579 -1.508 9.088
320 1 1 -1.098 11.282 -2.244 9.088
321 1 1 -1.098 9.616 0.0 9.884
322 1 1 -1.098 8.884 3.68 9.884
323 1 1 -1.098 7.728 0.0 11.459
