34	1	-1.098	7.5520e+00	1.8880e+00	3.9841e-01
35	1	-1.098	7.5520e+00	0.0000e+00	1.9731e+00
36	1	-1.098	7.5520e+00	3.7760e+00	1.9731e+00
37	2	2.196	7.5520e+00	1.8880e+00	2.3715e+00
38	1	-1.098	5.6640e+00	1.8880e+00	2.7699e+00
39	1	-1.098	7.5520e+00	1.8880e+00	4.3446e+00
40	2	2.196	5.6640e+00	1.8880e+00	4.7430e+00
41	1	-1.098	5.6640e+00	0.0000e+00	5.1414e+00
42	1	-1.098	5.6640e+00	3.7660e+00	5.1414e+00
43	1	-1.098	5.6640e+00	1.8880e+00	6.7161e+00
44	2	2.196	5.6640e+00	0.0000e+00	7.1145e+00
45	2	2.196	5.6640e+00	3.7760e+00	7.1145e+00
46	1	-1.098	7.5520e+00	0.0000e+00	7.5129e+00
47	1	-1.098	7.5520e+00	3.7760e+00	7.5129e+00
48	1	-1.098	5.6640e+00	0.0000e+00	9.0876e+00
49	1	-1.098	5.6640e+00	3.7760e+00	9.0876e+00
50	2	2.196	7.5520e+00	0.0000e+00	9.4860e+00
51	2	2.196	7.5520e+00	3.7760e+00	9.4860e+00
52	2	2.196	1.1328e+01	0.0000e+00	0.0000e+00
53	2	2.196	1.1328e+01	3.7760e+00	0.0000e+00
54	1	-1.098	1.1328e+01	1.8880e+00	3.9841e-01
55	1	-1.098	1.1328e+01	0.0000e+00	1.9731e+00
56	1	-1.098	1.1328e+01	3.7760e+00	1.9731e+00
57	2	2.196	1.1328e+01	1.8880e+00	2.3715e+00
58	1	-1.098	9.4400e+00	1.8880e+00	2.7699e+00
59	1	-1.098	1.1328e+01	1.8880e+00	4.3446e+00
60	2	2.196	9.4400e+00	1.8880e+00	4.7430e+00
61	1	-1.098	9.4400e+00	0.0000e+00	5.1414e+00
62	1	-1.098	9.4400e+00	3.7660e+00	5.1414e+00
63	1	-1.098	9.4400e+00	1.8880e+00	6.7161e+00
64	2	2.196	9.4400e+00	0.0000e+00	7.1145e+00
65	2	2.196	9.4400e+00	3.7760e+00	7.1145e+00
66	1	-1.098	1.1328e+01	0.0000e+00	7.5129e+00
67	1	-1.098	1.1328e+01	3.7760e+00	7.5129e+00
68	1	-1.098	9.4400e+00	0.0000e+00	9.0876e+00
69	1	-1.098	9.4400e+00	3.7760e+00	9.0876e+00
70	2	2.196	1.1328e+01	0.0000e+00	9.4860e+00
71	2	2.196	1.1328e+01	3.7760e+00	9.4860e+00
72	2	2.196	1.5104e+01	0.0000e+00	0.0000e+00
73	2	2.196	1.5104e+01	3.7760e+00	0.0000e+00
74	1	-1.098	1.5104e+01	1.8880e+00	3.9841e-01
75	1	-1.098	1.5104e+01	0.0000e+00	1.9731e+00
76	1	-1.098	1.5104e+01	3.7760e+00	1.9731e+00
77	2	2.196	1.5104e+01	1.8880e+00	2.3715e+00
78	1	-1.098	1.3216e+01	1.8880e+00	2.7699e+00
79	1	-1.098	1.5104e+01	1.8880e+00	4.3446e+00
80	2	2.196	1.3216e+01	1.8880e+00	4.7430e+00
81	1	-1.098	1.3216e+01	0.0000e+00	5.1414e+00
82	1	-1.098	1.3216e+01	3.7660e+00	5.1414e+00
83	1	-1.098	1.3216e+01	1.8880e+00	6.7161e+00
84	2	2.196	1.3216e+01	0.0000e+00	7.1145e+00
85	2	2.196	1.3216e+01	3.7760e+00	7.1145e+00
86	1	-1.098	1.5104e+01	0.0000e+00	7.5129e+00
87	1	-1.098	1.5104e+01	3.7760e+00	7.5129e+00
88	1	-1.098	1.3216e+01	0.0000e+00	9.0876e+00
89	1	-1.098	1.3216e+01	3.7760e+00	9.0876e+00
90	2	2.196	1.5104e+01	0.0000e+00	9.4860e+00
91	2	2.196	1.5104e+01	3.7760e+00	9.4860e+00
92	2	2.196	1.8880e+01	0.0000e+00	0.0000e+00
93	2	2.196	1.8880e+01	3.7760e+00	0.0000e+00
94	1	-1.098	1.8880e+01	1.8880e+00	3.9841e-01
95	1	-1.098	1.8880e+01	0.0000e+00	1.9731e+00
96	1	-1.098	1.8880e+01	3.7760e+00	1.9731e+00
97	2	2.196	1.8880e+01	1.8880e+00	2.3715e+00
98	1	-1.098	1.6992e+01	1.8880e+00	2.7699e+00
99	1	-1.098	1.8880e+01	1.8880e+00	4.3446e+00
100	2	2.196	1.6992e+01	1.8880e+00	4.7430e+00
101	1	-1.098	1.6992e+01	0.0000e+00	5.1414e+00
102	1	-1.098	1.6992e+01	3.7660e+00	5.1414e+00
103	1	-1.098	1.6992e+01	1.8880e+00	6.7161e+00
104	2	2.196	1.6992e+01	0.0000e+00	7.1145e+00
105	2	2.196	1.6992e+01	3.7760e+00	7.1145e+00
106	1	-1.098	1.8880e+01	0.0000e+00	7.5129e+00
107	1	-1.098	1.8880e+01	3.7760e+00	7.5129e+00
108	1	-1.098	1.6992e+01	0.0000e+00	9.0876e+00
109	1	-1.098	1.6992e+01	3.7760e+00	9.0876e+00
110	2	2.196	1.8880e+01	0.0000e+00	9.4860e+00
111	2	2.196	1.8880e+01	3.7760e+00	9.4860e+00
112	2	2.196	2.2656e+01	0.0000e+00	0.0000e+00
113	2	2.196	2.2656e+01	3.7760e+00	0.0000e+00
114	1	-1.098	2.2656e+01	1.8880e+00	3.9841e-01
115	1	-1.098	2.2656e+01	0.0000e+00	1.9731e+00
116	1	-1.098	2.2656e+01	3.7760e+00	1.9731e+00
117	2	2.196	2.2656e+01	1.8880e+00	2.3715e+00
118	1	-1.098	2.0768e+01	1.8880e+00	2.7699e+00
119	1	-1.098	2.2656e+01	1.8880e+00	4.3446e+00
120	2	2.196	2.0768e+01	1.8880e+00	4.7430e+00
121	1	-1.098	2.0768e+01	0.0000e+00	5.1414e+00
122	1	-1.098	2.0768e+01	3.7660e+00	5.1414e+00
123	1	-1.098	2.0768e+01	1.8880e+00	6.7161e+00
124	2	2.196	2.0768e+01	0.0000e+00	7.1145e+00
125	2	2.196	2.0768e+01	3.7760e+00	7.1145e+00
126	1	-1.098	2.2656e+01	0.0000e+00	7.5129e+00
127	1	-1.098	2.2656e+01	3.7760e+00	7.5129e+00
128	1	-1.098	2.0768e+01	0.0000e+00	9.0876e+00
129	1	-1.098	2.0768e+01	3.7760e+00	9.0876e+00
130	2	2.196	2.2656e+01	0.0000e+00	9.4860e+00
131	2	2.196	2.2656e+01	3.7760e+00	9.4860e+00
132	2	2.196	2.6432e+01	0.0000e+00	0.0000e+00
133	2	2.196	2.6432e+01	3.7760e+00	0.0000e+00
134	1	-1.098	2.6432e+01	1.8880e+00	3.9841e-01
135	1	-1.098	2.6432e+01	0.0000e+00	1.9731e+00
136	1	-1.098	2.6432e+01	3.7760e+00	1.9731e+00
137	2	2.196	2.6432e+01	1.8880e+00	2.3715e+00
138	1	-1.098	2.4544e+01	1.8880e+00	2.7699e+00
139	1	-1.098	2.6432e+01	1.8880e+00	4.3446e+00
140	2	2.196	2.4544e+01	1.8880e+00	4.7430e+00
141	1	-1.098	2.4544e+01	0.0000e+00	5.1414e+00
142	1	-1.098	2.4544e+01	3.7660e+00	5.1414e+00
143	1	-1.098	2.4544e+01	1.8880e+00	6.7161e+00
144	2	2.196	2.4544e+01	0.0000e+00	7.1145e+00
145	2	2.196	2.4544e+01	3.7760e+00	7.1145e+00
146	1	-1.098	2.6432e+01	0.0000e+00	7.5129e+00
147	1	-1.098	2.6432e+01	3.7760e+00	7.5129e+00
148	1	-1.098	2.4544e+01	0.0000e+00	9.0876e+00
149	1	-1.098	2.4544e+01	3.7760e+00	9.0876e+00
150	2	2.196	2.6432e+01	0.0000e+00	9.4860e+00
151	2	2.196	2.6432e+01	3.7760e+00	9.4860e+00
152	2	2.196	3.0208e+01	0.0000e+00	0.0000e+00
153	2	2.196	3.0208e+01	3.7760e+00	0.0000e+00
154	1	-1.098	3.0208e+01	1.8880e+00	3.9841e-01
155	1	-1.098	3.0208e+01	0.0000e+00	1.9731e+00
156	1	-1.098	3.0208e+01	3.7760e+00	1.9731e+00
157	2	2.196	3.0208e+01	1.8880e+00	2.3715e+00
158	1	-1.098	2.8320e+01	1.8880e+00	2.7699e+00
159	1	-1.098	3.0208e+01	1.8880e+00	4.3446e+00
160	2	2.196	2.8320e+01	1.8880e+00	4.7430e+00
161	1	-1.098	2.8320e+01	0.0000e+00	5.1414e+00
162	1	-1.098	2.8320e+01	3.7660e+00	5.1414e+00
163	1	-1.098	2.8320e+01	1.8880e+00	6.7161e+00
164	2	2.196	2.8320e+01	0.0000e+00	7.1145e+00
165	2	2.196	2.8320e+01	3.7760e+00	7.1145e+00
166	1	-1.098	3.0208e+01	0.0000e+00	7.5129e+00
167	1	-1.098	3.0208e+01	3.7760e+00	7.5129e+00
168	1	-1.098	2.8320e+01	0.0000e+00	9.0876e+00
169	1	-1.098	2.8320e+01	3.7760e+00	9.0876e+00
170	2	2.196	3.0208e+01	0.0000e+00	9.4860e+00
171	2	2.196	3.0208e+01	3.7760e+00	9.4860e+00
172	2	2.196	3.3984e+01	0.0000e+00	0.0000e+00
173	2	2.196	3.3984e+01	3.7760e+00	0.0000e+00
174	1	-1.098	3.3984e+01	1.8880e+00	3.9841e-01
175	1	-1.098	3.3984e+01	0.0000e+00	1.9731e+00
176	1	-1.098	3.3984e+01	3.7760e+00	1.9731e+00
177	2	2.196	3.3984e+01	1.8880e+00	2.3715e+00
178	1	-1.098	3.2096e+01	1.8880e+00	2.7699e+00
179	1	-1.098	3.3984e+01	1.8880e+00	4.3446e+00
180	2	2.196	3.2096e+01	1.8880e+00	4.7430e+00
181	1	-1.098	3.2096e+01	0.0000e+00	5.1414e+00
182	1	-1.098	3.2096e+01	3.7660e+00	5.1414e+00
183	1	-1.098	3.2096e+01	1.8880e+00	6.7161e+00
184	2	2.196	3.2096e+01	0.0000e+00	7.1145e+00
185	2	2.196	3.2096e+01	3.7760e+00	7.1145e+00
186	1	-1.098	3.3984e+01	0.0000e+00	7.5129e+00
187	1	-1.098	3.3984e+01	3.7760e+00	7.5129e+00
188	1	-1.098	3.2096e+01	0.0000e+00	9.0876e+00
189	1	-1.098	3.2096e+01	3.7760e+00	9.0876e+00
190	2	2.196	3.3984e+01	0.0000e+00	9.4860e+00
191	2	2.196	3.3984e+01	3.7760e+00	9.4860e+00
192	2	2.196	3.7760e+01	0.0000e+00	0.0000e+00
193	2	2.196	3.7760e+01	3.7760e+00	0.0000e+00
194	1	-1.098	3.7760e+01	1.8880e+00	3.9841e-01
195	1	-1.098	3.7760e+01	0.0000e+00	1.9731e+00
196	1	-1.098	3.7760e+01	3.7760e+00	1.9731e+00
197	2	2.196	3.7760e+01	1.8880e+00	2.3715e+00
198	1	-1.098	3.5872e+01	1.8880e+00	2.7699e+00
199	1	-1.098	3.7760e+01	1.8880e+00	4.3446e+00
200	2	2.196	3.5872e+01	1.8880e+00	4.7430e+00
201	1	-1.098	3.5872e+01	0.0000e+00	5.1414e+00
202	1	-1.098	3.5872e+01	3.7660e+00	5.1414e+00
203	1	-1.098	3.5872e+01	1.8880e+00	6.7161e+00
204	2	2.196	3.5872e+01	0.0000e+00	7.1145e+00
205	2	2.196	3.5872e+01	3.7760e+00	7.1145e+00
206	1	-1.098	3.7760e+01	0.0000e+00	7.5129e+00
207	1	-1.098	3.7760e+01	3.7760e+00	7.5129e+00
208	1	-1.098	3.5872e+01	0.0000e+00	9.0876e+00
209	1	-1.098	3.5872e+01	3.7760e+00	9.0876e+00
210	2	2.196	3.7760e+01	0.0000e+00	9.4860e+00
211	2	2.196	3.7760e+01	3.7760e+00	9.4860e+00
212	2	2.196	4.1536e+01	0.0000e+00	0.0000e+00
213	2	2.196	4.1536e+01	3.7760e+00	0.0000e+00
214	1	-1.098	4.1536e+01	1.8880e+00	3.9841e-01
215	1	-1.098	4.1536e+01	0.0000e+00	1.9731e+00
216	1	-1.098	4.1536e+01	3.7760e+00	1.9731e+00
217	2	2.196	4.1536e+01	1.8880e+00	2.3715e+00
218	1	-1.098	3.9648e+01	1.8880e+00	2.7699e+00
219	1	-1.098	4.1536e+01	1.8880e+00	4.3446e+00
220	2	2.196	3.9648e+01	1.8880e+00	4.7430e+00
221	1	-1.098	3.9648e+01	0.0000e+00	5.1414e+00
222	1	-1.098	3.9648e+01	3.7660e+00	5.1414e+00
223	1	-1.098	3.9648e+01	1.8880e+00	6.7161e+00
224	2	2.196	3.9648e+01	0.0000e+00	7.1145e+00
225	2	2.196	3.9648e+01	3.7760e+00	7.1145e+00
226	1	-1.098	4.1536e+01	0.0000e+00	7.5129e+00
227	1	-1.098	4.1536e+01	3.7760e+00	7.5129e+00
228	1	-1.098	3.9648e+01	0.0000e+00	9.0876e+00
229	1	-1.098	3.9648e+01	3.7760e+00	9.0876e+00
230	2	2.196	4.1536e+01	0.0000e+00	9.4860e+00
231	2	2.196	4.1536e+01	3.7760e+00	9.4860e+00
232	2	2.196	4.5312e+01	0.0000e+00	0.0000e+00
233	2	2.196	4.5312e+01	3.7760e+00	0.0000e+00
234	1	-1.098	4.5312e+01	1.8880e+00	3.9841e-01
235	1	-1.098	4.5312e+01	0.0000e+00	1.9731e+00
236	1	-1.098	4.5312e+01	3.7760e+00	1.9731e+00
237	2	2.196	4.5312e+01	1.8880e+00	2.3715e+00
238	1	-1.098	4.3424e+01	1.8880e+00	2.7699e+00
239	1	-1.098	4.5312e+01	1.8880e+00	4.3446e+00
240	2	2.196	4.3424e+01	1.8880e+00	4.7430e+00
241	1	-1.098	4.3424e+01	0.0000e+00	5.1414e+00
242	1	-1.098	4.3424e+01	3.7660e+00	5.1414e+00
243	1	-1.098	4.3424e+01	1.8880e+00	6.7161e+00
244	2	2.196	4.3424e+01	0.0000e+00	7.1145e+00
245	2	2.196	4.3424e+01	3.7760e+00	7.1145e+00
246	1	-1.098	4.5312e+01	0.0000e+00	7.5129e+00
247	1	-1.098	4.5312e+01	3.7760e+00	7.5129e+00
248	1	-1.098	4.3424e+01	0.0000e+00	9.0876e+00
249	1	-1.098	4.3424e+01	3.7760e+00	9.0876e+00
250	2	2.196	4.5312e+01	0.0000e+00	9.4860e+00
251	2	2.196	4.5312e+01	3.7760e+00	9.4860e+00
252	2	2.196	4.9088e+01	0.0000e+00	0.0000e+00
253	2	2.196	4.9088e+01	3.7760e+00	0.0000e+00
254	1	-1.098	4.9088e+01	1.8880e+00	3.9841e-01
255	1	-1.098	4.9088e+01	0.0000e+00	1.9731e+00
256	1	-1.098	4.9088e+01	3.7760e+00	1.9731e+00
257	2	2.196	4.9088e+01	1.8880e+00	2.3715e+00
258	1	-1.098	4.7200e+01	1.8880e+00	2.7699e+00
259	1	-1.098	4.9088e+01	1.8880e+00	4.3446e+00
260	2	2.196	4.7200e+01	1.8880e+00	4.7430e+00
261	1	-1.098	4.7200e+01	0.0000e+00	5.1414e+00
262	1	-1.098	4.7200e+01	3.7660e+00	5.1414e+00
263	1	-1.098	4.7200e+01	1.8880e+00	6.7161e+00
264	2	2.196	4.7200e+01	0.0000e+00	7.1145e+00
265	2	2.196	4.7200e+01	3.7760e+00	7.1145e+00
266	1	-1.098	4.9088e+01	0.0000e+00	7.5129e+00
267	1	-1.098	4.9088e+01	3.7760e+00	7.5129e+00
268	1	-1.098	4.7200e+01	0.0000e+00	9.0876e+00
269	1	-1.098	4.7200e+01	3.7760e+00	9.0876e+00
270	2	2.196	4.9088e+01	0.0000e+00	9.4860e+00
271	2	2.196	4.9088e+01	3.7760e+00	9.4860e+00
272	2	2.196	5.2864e+01	0.0000e+00	0.0000e+00
273	2	2.196	5.2864e+01	3.7760e+00	0.0000e+00
274	1	-1.098	5.2864e+01	1.8880e+00	3.9841e-01
275	1	-1.098	5.2864e+01	0.0000e+00	1.9731e+00
276	1	-1.098	5.2864e+01	3.7760e+00	1.9731e+00
277	2	2.196	5.2864e+01	1.8880e+00	2.3715e+00
278	1	-1.098	5.0976e+01	1.8880e+00	2.7699e+00
279	1	-1.098	5.2864e+01	1.8880e+00	4.3446e+00
280	2	2.196	5.0976e+01	1.8880e+00	4.7430e+00
281	1	-1.098	5.0976e+01	0.0000e+00	5.1414e+00
282	1	-1.098	5.0976e+01	3.7660e+00	5.1414e+00
283	1	-1.098	5.0976e+01	1.8880e+00	6.7161e+00
284	2	2.196	5.0976e+01	0.0000e+00	7.1145e+00
285	2	2.196	5.0976e+01	3.7760e+00	7.1145e+00
286	1	-1.098	5.2864e+01	0.0000e+00	7.5129e+00
287	1	-1.098	5.2864e+01	3.7760e+00	7.5129e+00
288	1	-1.098	5.0976e+01	0.0000e+00	9.0876e+00
289	1	-1.098	5.0976e+01	3.7760e+00	9.0876e+00
290	2	2.196	5.2864e+01	0.0000e+00	9.4860e+00
291	2	2.196	5.2864e+01	3.7760e+00	9.4860e+00
292	2	2.196	5.6640e+01	0.0000e+00	0.0000e+00
293	2	2.196	5.6640e+01	3.7760e+00	0.0000e+00
294	1	-1.098	5.6640e+01	1.8880e+00	3.9841e-01
295	1	-1.098	5.6640e+01	0.0000e+00	1.9731e+00
296	1	-1.098	5.6640e+01	3.7760e+00	1.9731e+00
297	2	2.196	5.6640e+01	1.8880e+00	2.3715e+00
298	1	-1.098	5.4752e+01	1.8880e+00	2.7699e+00
299	1	-1.098	5.6640e+01	1.8880e+00	4.3446e+00
300	2	2.196	5.4752e+01	1.8880e+00	4.7430e+00
301	1	-1.098	5.4752e+01	0.0000e+00	5.1414e+00
302	1	-1.098	5.4752e+01	3.7660e+00	5.1414e+00
303	1	-1.098	5.4752e+01	1.8880e+00	6.7161e+00
304	2	2.196	5.4752e+01	0.0000e+00	7.1145e+00
305	2	2.196	5.4752e+01	3.7760e+00	7.1145e+00
306	1	-1.098	5.6640e+01	0.0000e+00	7.5129e+00
307	1	-1.098	5.6640e+01	3.7760e+00	7.5129e+00
308	1	-1.098	5.4752e+01	0.0000e+00	9.0876e+00
309	1	-1.098	5.4752e+01	3.7760e+00	9.0876e+00
310	2	2.196	5.6640e+01	0.0000e+00	9.4860e+00
311	2	2.196	5.6640e+01	3.7760e+00	9.4860e+00
312	2	2.196	6.0416e+01	0.0000e+00	0.0000e+00
313	2	2.196	6.0416e+01	3.7760e+00	0.0000e+00
314	1	-1.098	6.0416e+01	1.8880e+00	3.9841e-01
315	1	-1.098	6.0416e+01	0.0000e+00	1.9731e+00
316	1	-1.098	6.0416e+01	3.7760e+00	1.9731e+00
317	2	2.196	6.0416e+01	1.8880e+00	2.3715e+00
318	1	-1.098	5.8528e+01	1.8880e+00	2.7699e+00
319	1	-1.098	6.0416e+01	1.8880e+00	4.3446e+00
320	2	2.196	5.8528e+01	1.8880e+00	4.7430e+00
321	1	-1.098	5.8528e+01	0.0000e+00	5.1414e+00
322	1	-1.098	5.8528e+01	3.7660e+00	5.1414e+00
323	1	-1.098	5.8528e+01	1.8880e+00	6.7161e+00
324	2	2.196	5.8528e+01	0.0000e+00	7.1145e+00
325	2	2.196	5.8528e+01	3.7760e+00	7.1145e+00
326	1	-1.098	6.0416e+01	0.0000e+00	7.5129e+00
327	1	-1.098	6.0416e+01	3.7760e+00	7.5129e+00
328	1	-1.098	5.8528e+01	0.0000e+00	9.0876e+00
329	1	-1.098	5.8528e+01	3.7760e+00	9.0876e+00
330	2	2.196	6.0416e+01	0.0000e+00	9.4860e+00
331	2	2.196	6.0416e+01	3.7760e+00	9.4860e+00
332	2	2.196	6.4192e+01	0.0000e+00	0.0000e+00
333	2	2.196	6.4192e+01	3.7760e+00	0.0000e+00
334	1	-1.098	6.4192e+01	1.8880e+00	3.9841e-01
335	1	-1.098	6.4192e+01	0.0000e+00	1.9731e+00
336	1	-1.098	6.4192e+01	3.7760e+00	1.9731e+00
337	2	2.196	6.4192e+01	1.8880e+00	2.3715e+00
338	1	-1.098	6.2304e+01	1.8880e+00	2.7699e+00
339	1	-1.098	6.4192e+01	1.8880e+00	4.3446e+00
340	2	2.196	6.2304e+01	1.8880e+00	4.7430e+00
341	1	-1.098	6.2304e+01	0.0000e+00	5.1414e+00
342	1	-1.098	6.2304e+01	3.7660e+00	5.1414e+00
343	1	-1.098	6.2304e+01	1.8880e+00	6.7161e+00
344	2	2.196	6.2304e+01	0.0000e+00	7.1145e+00
345	2	2.196	6.2304e+01	3.7760e+00	7.1145e+00
346	1	-1.098	6.4192e+01	0.0000e+00	7.5129e+00
347	1	-1.098	6.4192e+01	3.7760e+00	7.5129e+00
348	1	-1.098	6.2304e+01	0.0000e+00	9.0876e+00
349	1	-1.098	6.2304e+01	3.7760e+00	9.0876e+00
350	2	2.196	6.4192e+01	0.0000e+00	9.4860e+00
351	2	2.196	6.4192e+01	3.7760e+00	9.4860e+00
352	2	2.196	6.7968e+01	0.0000e+00	0.0000e+00
353	2	2.196	6.7968e+01	3.7760e+00	0.0000e+00
354	1	-1.098	6.7968e+01	1.8880e+00	3.9841e-01
355	1	-1.098	6.7968e+01	0.0000e+00	1.9731e+00
356	1	-1.098	6.7968e+01	3.7760e+00	1.9731e+00
357	2	2.196	6.7968e+01	1.8880e+00	2.3715e+00
358	1	-1.098	6.6080e+01	1.8880e+00	2.7699e+00
359	1	-1.098	6.7968e+01	1.8880e+00	4.3446e+00
360	2	2.196	6.6080e+01	1.8880e+00	4.7430e+00
361	1	-1.098	6.6080e+01	0.0000e+00	5.1414e+00
362	1	-1.098	6.6080e+01	3.7660e+00	5.1414e+00
363	1	-1.098	6.6080e+01	1.8880e+00	6.7161e+00
364	2	2.196	6.6080e+01	0.0000e+00	7.1145e+00
365	2	2.196	6.6080e+01	3.7760e+00	7.1145e+00
366	1	-1.098	6.7968e+01	0.0000e+00	7.5129e+00
367	1	-1.098	6.7968e+01	3.7760e+00	7.5129e+00
368	1	-1.098	6.6080e+01	0.0000e+00	9.0876e+00
369	1	-1.098	6.6080e+01	3.7760e+00	9.0876e+00
370	2	2.196	6.7968e+01	0.0000e+00	9.4860e+00
371	2	2.196	6.7968e+01	3.7760e+00	9.4860e+00
372	2	2.196	7.1744e+01	0.0000e+00	0.0000e+00
373	2	2.196	7.1744e+01	3.7760e+00	0.0000e+00
374	1	-1.098	7.1744e+01	1.8880e+00	3.9841e-01
375	1	-1.098	7.1744e+01	0.0000e+00	1.9731e+00
376	1	-1.098	7.1744e+01	3.7760e+00	1.9731e+00
377	2	2.196	7.1744e+01	1.8880e+00	2.3715e+00
378	1	-1.098	6.9856e+01	1.8880e+00	2.7699e+00
379	1	-1.098	7.1744e+01	1.8880e+00	4.3446e+00
380	2	2.196	6.9856e+01	1.8880e+00	4.7430e+00
381	1	-1.098	6.9856e+01	0.0000e+00	5.1414e+00
382	1	-1.098	6.9856e+01	3.7660e+00	5.1414e+00
383	1	-1.098	6.9856e+01	1.8880e+00	6.7161e+00
384	2	2.196	6.9856e+01	0.0000e+00	7.1145e+00
385	2	2.196	6.9856e+01	3.7760e+00	7.1145e+00
386	1	-1.098	7.1744e+01	0.0000e+00	7.5129e+00
387	1	-1.098	7.1744e+01	3.7760e+00	7.5129e+00
388	1	-1.098	6.9856e+01	0.0000e+00	9.0876e+00
389	1	-1.098	6.9856e+01	3.7760e+00	9.0876e+00
390	2	2.196	7.1744e+01	0.0000e+00	9.4860e+00
391	2	2.196	7.1744e+01	3.7760e+00	9.4860e+00
392	2	2.196	7.5520e+01	0.0000e+00	0.0000e+00
393	2	2.196	7.5520e+01	3.7760e+00	0.0000e+00
394	1	-1.098	7.5520e+01	1.8880e+00	3.9841e-01
395	1	-1.098	7.5520e+01	0.0000e+00	1.9731e+00
396	1	-1.098	7.5520e+01	3.7760e+00	1.9731e+00
397	2	2.196	7.5520e+01	1.8880e+00	2.3715e+00
398	1	-1.098	7.3632e+01	1.8880e+00	2.7699e+00
399	1	-1.098	7.5520e+01	1.8880e+00	4.3446e+00
400	2	2.196	7.3632e+01	1.8880e+00	4.7430e+00
401	1	-1.098	7.3632e+01	0.0000e+00	5.1414e+00
402	1	-1.098	7.3632e+01	3.7660e+00	5.1414e+00
403	1	-1.098	7.3632e+01	1.8880e+00	6.7161e+00
404	2	2.196	7.3632e+01	0.0000e+00	7.1145e+00
405	2	2.196	7.3632e+01	3.7760e+00	7.1145e+00
406	1	-1.098	7.5520e+01	0.0000e+00	7.5129e+00
407	1	-1.098	7.5520e+01	3.7760e+00	7.5129e+00
408	1	-1.098	7.3632e+01	0.0000e+00	9.0876e+00
409	1	-1.098	7.3632e+01	3.7760e+00	9.0876e+00
410	2	2.196	7.5520e+01	0.0000e+00	9.4860e+00
411	2	2.196	7.5520e+01	3.7760e+00	9.4860e+00
412	2	2.196	7.9296e+01	0.0000e+00	0.0000e+00
413	2	2.196	7.9296e+01	3.7760e+00	0.0000e+00
414	1	-1.098	7.9296e+01	1.8880e+00	3.9841e-01
415	1	-1.098	7.9296e+01	0.0000e+00	1.9731e+00
416	1	-1.098	7.9296e+01	3.7760e+00	1.9731e+00
417	2	2.196	7.9296e+01	1.8880e+00	2.3715e+00
418	1	-1.098	7.7408e+01	1.8880e+00	2.7699e+00
419	1	-1.098	7.9296e+01	1.8880e+00	4.3446e+00
420	2	2.196	7.7408e+01	1.8880e+00	4.7430e+00
421	1	-1.098	7.7408e+01	0.0000e+00	5.1414e+00
422	1	-1.098	7.7408e+01	3.7660e+00	5.1414e+00
423	1	-1.098	7.7408e+01	1.8880e+00	6.7161e+00
424	2	2.196	7.7408e+01	0.0000e+00	7.1145e+00
425	2	2.196	7.7408e+01	3.7760e+00	7.1145e+00
426	1	-1.098	7.9296e+01	0.0000e+00	7.5129e+00
427	1	-1.098	7.9296e+01	3.7760e+00	7.5129e+00
428	1	-1.098	7.7408e+01	0.0000e+00	9.0876e+00
429	1	-1.098	7.7408e+01	3.7760e+00	9.0876e+00
